2
8
18
32
32
34
36
40
60
66
68
68
68
66
72
70
64
58
52
48
44
40
38
34
32
28
50
22
4
28
90
136
142
132
74
152
174
180
176
170
164
166
158
148
140
128
120
114
106
98
90
82
-2
-8
-24
-34
-56
-38
-30
-28
-44
-48
-50
-50
-50
