5.399999999994179,-6,5
17.70000000001164,-11,7
6.2999999999883585,-3,2
16.10000000000582,-12,7
21.300000000017462,-15,10
11.699999999982538,-10,7
11.5,-10,9
22.800000000017462,-12,9
16.89999999999418,-11,7
16.199999999982538,-6,3
19.400000000023283,-7,3
11.699999999982538,-5,2
18.39999999999418,-5,3
21.20000000001164,-17,11
16,-7,5
17,-8,6
11.39999999999418,-2,2
19.300000000017462,-5,4
17.699999999982538,-7,4
11.5,-7,3
17.89999999999418,-6,2
18.60000000000582,-7,4
17.60000000000582,-3,2
16.5,-2,0
17.89999999999418,-1,0
12.300000000017462,0,0
18.89999999999418,0,0
12.89999999999418,0,-1
18.20000000001164,0,-2

